College Name,Subject Code,Subject Name,Topics Covered
Chaitanya Bharathi Institute of Technology,22CSC15,OPERATING SYSTEMS,"Introduction to Operating Systems: Computer System overview, Components of a computer system, functions of OS, Examples, different types of OS (RTOS vs. desktop vs. mobile etc.), OS distributions and versions. OS architectures: Micro-kernel, Layered, Kernel Approaches and examples. , Process management: Program vs. process, process states, Process Control Block (PCB), OS services and system calls (fork, wait, exec, getpid, getppid etc.), system calls vs. System programs, Process scheduling- Process context switching, Scheduling algorithms, scheduling criteria. Inter Process Communication: Linux IPC Mechanisms, RPC, RPC exception handling, Security issues. , Memory Management: Memory view of a process, Process memory usage requirements, virtual and physical memory related system calls (mmap, munmap, sbrk, mprotect). Address translation mechanisms --- static mapping, segmentation, paging, page faults, page replacement algorithms, page sharing, read/write permissions, swapping. Secondary Memory Management: Disk structure, disk scheduling, disk management, buffering, swap space management, RAID levels. , Concurrency and Synchronization: Introduction to threads, benefits, types and thread APIs, Synchronization, issues, hardware and software solutions for synchronization, Classical problems of synchronization. Deadlocks: Introduction, necessary conditions for deadlock occurrence, RAG, deadlock handling mechanisms - prevention, avoidance and recovery. , File Systems: File concepts, file types, allocation and organization methods, file handling system calls, File system metadata, directory structure, caching optimizations File Systems case study. OS Security: Types of threats in OS, basic security mechanisms, malware taxonomy, viruses, worms, and rootkits; Defense: overview, logging, auditing, and recovery, OS-level memory protection."
Chaitanya Bharathi Institute of Technology,22EGM01,INDIAN CONSTITUTION AND FUNDAMENTAL PRINCIPLES,"Constitutional History and Framing of Indian Constitution East India Company rule (1757-1857): Social, Economic, Political and Administrative impact of Company rule in India. British Rule (1858-1947): Indian National Movement, Government of India Acts 1909, 1919 and 1935, and Indian Independence Act 1947. Framing of the Indian Constitution: Constituent Assembly, Preamble and Salient Features. , Fundamental Rights, Duties and Directive Principles of State Policy The Fundamental Rights: Features and significance of Rights. Fundamental Duties: Importance and the legal status of Duties. Directive Principles of State Policy: Socialist, Gandhian and Liberal-intellectual principles, importance and relevance. , Union Government and its Administration Federalism: Division of legislative and financial powers between the Union and the State. Union Executive: Role and position of President, Prime Minister and Council of Ministers. Emergency Provisions: National Emergency, Constitutional Emergency and Financial Emergency. , Union Legislature and Judiciary Union Legislature: Parliament of India-Composition and functions of Parliament, and Parliamentary Committees. Union Judiciary: Supreme Court of India-Composition and Functions. , Local Self Governments Rural Local Governments: Zilla Parishad- CEO and functions of Zilla Parishad, Mandal Parishad- Role of Elected and Officials, Gram Panchayat- Sarpanch, Secretary and Gram Sabha. Urban Local Governments: Structure and functions of Municipalities and Municipal Corporations. District Collector: Powers and functions of Collector."
Chaitanya Bharathi Institute of Technology,22ITI01,MOOC,"es to learn, make them understand, and sharpen their real-time technical and managerial skills required for the job. 3. Expose students to the current technological developments relevant to the program domain. 4. Understand engineers' responsibilities and ethics. 5. Provide opport , es to interact with the people of industry and society to understand the real conditions. MOOCs/Training/Internship Outcomes Upon completion of this MOOCs/Training/Internship, students will be able to: 1. Learn new technologies and solve real time problems. 2. Expose to industrial environment problems and technologies. 3. Gain knowledge of contemporary technologies and industrial requirements. 4. Identify, design and develop solutions for real world problems. 5. Communicate their ideas and learning experiences through reports and presentations. CO-PO ARTICULATION MATRIX PO/PSO PO PO PO PO PO PO PO PO PO PO PO PO PSO PSO PSO 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 CO CO1 3 3 3 3 2 2 1 1 3 2 3 3 3 3 1 CO2 2 2 2 1 1 2 2 1 3 2 3 3 3 3 - CO3 3 2 1 1 1 2 2 1 2 2 3 3 2 3 1 CO4 2 3 3 3 1 2 1 - 3 3 3 3 3 2 - CO5 1 1 1 1 1 1 - - 2 3 3 3 1 3 - Process to be followed to undergo Internships for Students: 1. Students may apply for internships through the AICTE Portal or through CDC of the institute by filling the application form IAP-101. 2. Industry shall scrutinize the students based on their criteria and communicate a provisional offer or confirmation letter to the student. 3. If students apply through CDC, then CDC shall nominate the students for various opport , es accordingly by issuing NOC (IAP-104). 4. The respective head of the department shall assign a faculty mentor. 5. Student shall undergo internship/industrial training at the concerned Industry/Organization by submitting the form, IAP-103. 6. During the internship, Faculty Mentor will evaluate the performance of students twice either by visiting the Industry/Organization or through obtaining periodic reports from students. 7. Student shall submit internship report to the industry/organization at the end of internship program. 8. On successful completion of the Internship, Industry/Organization shall issue Internship Certificate to the students. 9. All the students should maintain discipline, professional ethics and follow the health and safety precautions during internship. Student shall maintain diary during the internship and submit the internship report at the end of the internship. The report will be evaluated by the supervisor based on the following criteria: Originality Adequacy and purposeful write-up Organization, format, drawings, sketches, style, language etc. Variety and relevance of learning experience Practical applications, relationships with basic theory and concepts taught in the course Evaluation of Internship: The internship of the students will be evaluated in three stages: a. Evaluation by the Industry (in the scale of 1 to 10 where 1-Unsatisfactory; 10-Excellent) b. Evaluation by faculty Mentor based on site visit(s) or periodic communication (15 marks) c. Evaluation through seminar presentation/Viva-Voce at the Institute (This can be reflected through marks assigned by Faculty Mentor (25 marks) For further details regarding templates, assessment guidelines please refer to the document from page number 16 onwards available at: https://www.cbit.ac.in/wp-content/uploads/2019/04/R22-Rules-with-internship-guidelines- 10-11-2022..pdf. (R22 Regulation) SEMESTER IV Scheme of Scheme of Instruction Examination Course S.No Title of the Course Duratio Maximum Credits Code Hours per week n of Marks SEE in L T P/D Hours CIE SEE THEORY Probability and Queueing 1 22MTC15 3 1 - 3 40 60 4 Theory DC Circuits, Sensors and 2 22ECC40 3 - - 3 40 60 3 Transducers Database Management 3 22CSC11 3 - - 3 40 60 3 Systems Design and Analysis of 4 22CSC14 3 - - 3 40 60 3 Algorithms 5 Professional Elective I 3 - - 3 40 60 3 Engineering Economics & 6 22MBC01 3 - - 3 40 60 3 Accountancy 7 22CEM01 Environmental Science 2 - - 2 - 50 NC PRACTICALS Database Management 8 22CSC33 - - 2 3 50 50 1 Systems Lab 9 22ITC06 Algorithms Lab - - 2 3 50 50 1 10 22ITC07 Mini Project I - - 2 - 50 - 1 TOTAL 20 1 6 - 390 510 22 Clock Hours per Week: 27 L: Lecture D: Drawing CIE: Continuous Internal Evaluation T: Tutorial P : Practical/Project Seminar/Dissertation SEE: Semester End Examination Professional Elective-1 S.No. Course Code Course Name 1. 22ITE01 Data Mining 2. 22ITE02 Digital Image Processing 3. 22ITE03 Fundamentals of Cryptography 4. 22ITE04 Mobile Application Development 5. 22ADE01 Data Analysis and Visualization"
Chaitanya Bharathi Institute of Technology,22MTC15,PROBABILITY AND QUEUEING THEORY,": Curve Fitting Measures of Central Tendency, Measures of Dispersion, Skewness, Karl Pearsons coefficient of skewness and Bowleys coefficient of skewness for frequency distribution, Kurtosis. Correlation, coefficient of correlation, limits of correlation coefficient. Linear Regression, Regression coefficients, Properties of Regression Coefficients. Curve fitting by the Method of Least Squares, Fitting of Straight lines, Second degree parabola and Growth curve ( = , = = ). , : Random variables Conditional Probability, Bayes theorem. Random variable, discrete random variable, Probability Mass Function, continuous random variable, probability density function. Mathematical expectation, properties of Expectation, properties of variance and co-variance. Moments (Moments about the mean and moments about a point). , : Probability Distributions Poisson distribution, Mean and variance, MGF and Cumulates(without proof)of the Poisson distribution, Recurrence formula for the probabilities of Poisson distribution, Fitting of Poisson distribution, Normal distribution, Characteristics of normal distribution and Normal probability Curve, MGF and CGF of Normal distribution, Mean and variance ,Areas under normal curve. Exponential distribution, MGF, CGF, Mean and variance. , : Tests of Hypothesis Parameter and Statistic, Tests of significance, tests of significance for large samples. Tests of significance for single proportion, and difference of proportions. Tests of significance for single mean and difference of means. Small sample test, t-test for single mean and differences of Means. F-test for equality of two population variances. Chi-Square test of goodness of fit and test of independent of attributes, ANOVA (One way classification). , : Queueing Theory Introduction-Queueing system-The arrival pattern-The service pattern-The queue discipline, Symbolic Representation of a Queueing Model Characteristics of Infinite Capacity, Single server Poisson Queue Model Queueing problem- Pure Birth and Death Process-Probability Distribution of Departures(pure death process)-Basic queueing Models- Measures of the (M/M/1):(/FIFO) model- Characteristic of Finite Capacity, Single Server Poisson Queue Model III (M/M/1): (N/FCFS) Model"
Chaitanya Bharathi Institute of Technology,22ECC40,DC CIRCUITS,"Devices: Concepts of semiconductors, V-I Characteristics of P-N Junction diode, current equation. Characteristics of Zener Diodes, Special diodes: LED, Photo Diode Applications: Zener Diode as a voltage regulator, Half Wave Rectifier and Full Wave Rectifier , Sensors: Definition, classification of sensors Proximity Sensors: Principle, Inductive and Capacitive proximity sensors and its Applications Velocity, motion, force sensors: Tachogenerator, Optical encoders, Strain Gauge as force Sensor, Fluid pressure: Tactile sensors, Flow Sensors: Ultrasonic and laser, Level Sensors: Ultrasonic and Capacitive Temperature and light sensors: Resistance Temperature detectors, Photo Diodes, Applications of Photo Diodes. , Transducers: Definition, classification of Transducers Mechanical Transducers: Displacement-to-Pressure, Seismic Displacement Transducers Passive Electrical Transducers: LVDT, Resistor Moisture Transducer Active Electrical Transducers: Hall Effect Transducer, Piezoelectric transducer , Actuators: Introduction, Types of actuators in IOT, Real life examples of actuators in IOT ROBOT Sensors: sensors in robot Touch sensors; Camera Systems in Machine: Camera Technology, History in Brief, Machine Vision versus closed Circuit Television (CCTV). Collision Avoidance sensors: Principle, Laser, LED. , Hardware/software platforms: Introduction to LabVIEW, Data Acquisition System: hardware Overview of my RIO, Converting Raw Data Values to a Voltage. Sensors Interfacing with my RIO: Introduction, Pin configuration, diagrams of thermistor, photo cell, hall effect, IR Range Finder, Bluetooth, Temperature Sensors."
Chaitanya Bharathi Institute of Technology,22CSC11,DATABASE MANAGEMENT SYSTEMS,"Introduction: Motivation, Introduction to Data Models (Relational, Semi structured, ER). Relational Data Bases: Relational Data Model, Relational Algebra, Relational Calculus. , SQL + Interaction with Database: SQL Data Types, Basic Structure of SQL Queries, Modification of the Database, Set Operations, Aggregate Functions, Data-Definition Language, Integrity Constraints, Null Values, Views, Join Expression. Index Definition in SQL. Simple Queries (select/project/join/ aggregate queries), Complex queries (With Clause, Nested Subqueries, Views). Programming in a standard language and interfacing with a DB backend. , Big Data: Key-value Stores and Semi structured Data, using JSON and MongoDB, or other combinations Database Design: Introduction to ER model, Mapping from ER to relational model, Functional Dependencies, Normalization. , Physical Design: Overview of Physical Storage (Hard Disks, Flash/SSD/RAM), sequential vs random I/O, Reliability via RAID, Storage Organization (Records, Pages and Files), Database Buffers, Database Metadata, Indexing, B+-Trees. , Query Processing and Optimization: Query Processing, External sort, Joins using nested loops, indexed nested loops. Overview of Query Optimization: Equivalent expressions, and concept of cost based optimization. Transaction Processing: Concept of transactions and schedules, ACID properties, Conflict-serializability. Concurrency control: locks, 2PL, Strict 2PL, optional: isolation levels, Recovery using undo and redo logs."
Chaitanya Bharathi Institute of Technology,22CSC14,DESIGN AND ANALYSIS OF ALGORITHMS,"Introduction: Characteristics of algorithm. Analysis of algorithm: Asymptotic analysis of complexity bounds best, average and worst-case behavior. Performance measurements of Algorithm, Time and space trade-offs. Divide and Conquer: The general method. Analysis of recursive algorithms through recurrence relations: Substitution method, Recursion tree method and Masters theorem, Randomized Quicksort. , Greedy Algorithms: The general method, Knapsack Problem, Huffman Codes, Job scheduling with deadlines. Dynamic Programming: The general method, 0/1 Knapsack, Travelling Salesman Problem, Matrix chain multiplication, Longest Common subsequence, Optimal Binary search tree. , Backtracking: The general Method, 8-Queens Problem, Graph Coloring, Hamiltonian Cycle. Branch-and- Bound: The general method, FIFO branch and bound, LC branch and bound, 0/1 Knapsack Problem, Travelling Salesperson problem , Graph Algorithms: Applications of DFS: Bi-Connected components, strongly connected components, topological sorting. Shortest Path Algorithms: Dijkstras, Bellman-Ford, Floyd-Warshall and Johnsons algorithms. Minimum Spanning Tree Algorithms: Prims and Kruskals. , Theory of NP-Completeness: Polynomial time, Polynomial time verification, P, NP, NP-hard and NP- Complete classes, NP-Completeness and Reducibility. Standard NP-Complete Problems and Reduction Techniques: The Clique Problem, vertex-cover and Subset Sum Problem."
Chaitanya Bharathi Institute of Technology,22MBC01,ENGINEERING ECONOMICS AND ACCOUNTANCY,"Introduction to Managerial Economics: Introduction to Economics and Its Evolution - Managerial Economics - Its Nature and Scope, Importance; Relationship with other Subjects. Its usefulness to Engineers; Basic Concepts of Managerial Economics - Incremental, Time perspective, Discounting Principle, Opportunity Cost, Equi- Marginal Principle, Contribution, Negotiation Principle. , Demand and Supply Analysis: Demand Analysis - Concept of Demand, Determinants, Law of Demand - Assumptions and Exceptions; Elasticity of demand - Price, Income and Cross elasticity - simple Numerical Problems; Concept of Supply - Determinants of Supply, Law of Supply; Demand Forecasting - Methods. , Production and Cost Analysis: Theory of Production - Production function - Isoquants and Isocosts, MRTS, Input - Output Relations; Laws of Returns. Cost Analysis: Cost Concepts Types of Costs, Cost - Output Relationship Short Run and Long Run; Market Structures Types of Competition, Features of Perfect Competition, Price Output Determination under Perfect Competition, Features of Monopoly Competition, Price Output Determination under Monopoly Competition. Break-even Analysis Concepts, Assumptions, Limitations, Numerical problems. , Accountancy: Book-keeping, Principles and Significance of Double Entry Bookkeeping, Accounting Concepts and Conventions, Accounting Cycle, Journalization, Ledger Accounts, Trial Balance Concept and preparation of Final Accounts with Simple Adjustments. , Capital and Capital Budgeting: Capital and its Significance, Types of Capital, Estimation of Fixed and Working capital requirements, Methods and Sources of raising Finance. Capital Budgeting, Methods: Traditional and Discounted Cash Flow Methods - Numerical Problems."
Chaitanya Bharathi Institute of Technology,22CEM01,ENVIRONMENTAL SCIENCE,"Environmental Studies: Definition, Scope and importance, need for public awareness. Natural resources: Use and over utilization of Natural Resources - Water resources, Food resources, Forest resources, Mineral resources, Energy resources, Land resources. , Ecosystems: Concept of an ecosystem, structure and function of an ecosystem, role of producers, consumers and decomposers, energy flow in an ecosystem, food chains, food webs, ecological pyramids, Nutrient cycling, Bio- geo chemical cycles, Terrestrial and Aquatic ecosystems. , Biodiversity: Genetic, species and ecosystem biodiversity, Bio-geographical classification of India, India as a Mega diversity nation. Values of biodiversity, hot-spots of biodiversity, threats to biodiversity, endangered and endemic species of India, methods of conservation of biodiversity. , Environmental Pollution: Cause, effects and control measures of air pollution, water pollution, marine pollution, soil pollution, noise pollution and Solid waste management, nuclear hazards Environmental Legislations: Environment protection Act, Air, Water, Forest & Wild life Acts, issues involved in enforcement of environmental legislation, responsibilities of state and central pollution control boards , Social issues and the environment: Water conservation methods: Rain water harvesting and watershed management, Environmental ethics, Sustainable development and Climate change: Global warming, Ozone layer depletion, forest fires, and Contemporary issues."
Chaitanya Bharathi Institute of Technology,22ITE01,DATA MINING,"Introduction: Data mining, Kinds of data, Kinds of pattern, Major issues in data mining. Getting to know your data: Data Objects and Attribute Types, Basic Statistical Descriptions of Data, Measuring Data Similarity and Dissimilarity. , Data Preprocessing: An Overview, Data Cleaning, Data Integration, Data Reduction, Data Transformation and Data Discretization. Data Warehousing and Online Analytical Processing: Data Warehouse - Basic Concepts, Data Warehouse Modeling - Data Cube and OLAP, Data Warehouse Design and Usage: A Business Analysis Framework for Data Warehouse Design, Data Warehouse Design Process, Data Warehouse Usage for Information Processing. , Mining Frequent Patterns, Associations and correlations: Basic Concepts, Frequent Item Set Mining Methods, Interesting patterns, Pattern Evaluation Methods. Advanced Pattern Mining: Pattern Mining in Multilevel and Multidimensional Space. Classification: Basic Concepts, Decision Tree Induction. , Classification and Prediction: Bayes Classification Methods, Rule-Based Classification,Model Evaluation and Selection, Techniques to Improve Classification Accuracy: Introducing Ensemble Methods, Bagging, Boosting, Random Forests, Improving Classification Accuracy of Class Imbalanced Data, Prediction. Advanced Methods: Bayesian Belief Networks, Classification by Back propagation, Support Vector Machines, Lazy Learners (or Learning from Your Neighbors), Classifier Accuracy. , Cluster Analysis: Basic Concepts and Methods: Cluster Analysis, Partitioning Methods, Hierarchical Methods: Agglomerative versus Divisive Hierarchical Clustering, Distance Measures in Algorithmic Methods, DBSCAN, Evaluation of Clustering, Clustering graph and network data. Outlier Detection: Outliers and Outlier Analysis, Outlier Detection Methods, Statistical Approaches, Proximity- Based Approaches."
Chaitanya Bharathi Institute of Technology,22ITE02,DIGITAL IMAGE PROCESSING,"Introduction: Fundamental Steps in Digital Image Processing, Image Sampling and Quantization, Some Basic Relationships between Pixels; Intensity Transformations: Some Basic Intensity Transformation Functions, Histogram Processing - Histogram Equalization, Histogram Matching (Specification) , Spatial Filtering: Fundamentals of Spatial Filtering, Smoothing Spatial Filters; Sharpening Spatial Filters; Filtering in the Frequency Domain: The 2-D Discrete Fourier Transform and its inverse; The Basics of Filtering in the Frequency Domain; Image Smoothing Using Frequency Domain Filters - Ideal, Butterworth and Gaussian Low pass Filters; Image Sharpening Using Frequency Domain Filters - Ideal, Butterworth and Gaussian High pass Filters. , Image Restoration and Reconstruction: A Model of the Image Degradation/Restoration Process, Noise Models; Restoration in the Presence of Noise OnlySpatial Filtering; Periodic Noise Reduction by Frequency Domain Filtering; Estimating the Degradation Function; Inverse Filtering; Minimum Mean Square Error (Wiener) Filtering; Morphological Image Processing: Preliminaries; Erosion and Dilation; Opening and Closing, The Hit or Miss Transform , Image Segmentation: Fundamentals; Points, Line and Edge Detection, Thresholding; Segmentation by Region Growing, Region Splitting and Merging Feature Extraction: Boundary Pre-processing, Boundary Feature Descriptors, Some Simple Region Descriptors. Image Pattern Classification: Patterns and Pattern Classes, Pattern Classification by Prototype Matching , Colour Image Processing: Colour Fundamentals; Colour Models, Pseudo Colour Image Processing, Basics of full Colour Image Processing; Image Compression: Fundamentals, Huffman Coding, Arithmetic Coding, LZW Coding"
Chaitanya Bharathi Institute of Technology,22ITE03,FUNDAMENTALS OF CRYPTOGRAPHY,"Introduction: Computer Security Concepts, The OSI Security Architecture, Security Attacks, Security Services, Security Mechanisms, A Model for Network Security. Classical Encryption Techniques: Symmetric Cipher Model, Substitution Techniques, Transposition Techniques, Rotor Machines, Steganography. , Introduction to Number Theory: Divisibility and Division Algorithm, Euclidean algorithm, Modular arithmetic, Prime Numbers, Fermats theorem and Eulers theorem, Discrete Logarithms. Bloc Ciphers and Data Encryption Standard: Traditional Block Cipher Structure, the Data Encryption Standard, DES Example, the Strength of DES, Block Cipher Design Principles, Multiple Encryption, Triple DES Advanced Encryption Standard: Finite Field Arithmetic, AES Structure, AES Transformation functions, AES Key Expansion, AES Example, AES Implementation. , Asymmetric Key Cryptography: Principles of Public-Key Cryptosystems, The RSA Algorithm, Diffie- Hellman key exchange, Homomorphic encryption, Onion routing. Cryptographic Hash Functions: Applications of Cryptographic Hash Functions, Two Simple Hash Functions, Requirements and Security, Hash Functions Based on Cipher Block Chaining, Secure Hash Algorithm,SHA-512 Logic. , Message Authentication Codes: Message Authentication Requirements, Message Authentication Functions, Requirements for Message Authentication Codes, Security of MACs, MACs Based on Hash Functions HMAC, Security of HMAC. Digital Signatures: Digital Signature, ElGamal Digital Signature Scheme, NIST Digital Signature Algorithm. , Key Management and Distribution: Symmetric Key Distribution Using Symmetric Encryption, Symmetric Key Distribution Using Asymmetric Encryption, Distribution of Public Keys, X.509 Certificates, Public Key Infrastructure. User Authentication: Kerberos, Federated Identity Management."
Chaitanya Bharathi Institute of Technology,22ITE04,MOBILE APPLICATION DEVELOPMENT,"Introduction to Kotlin - Basic expressions - Control flow statements - null safety Functions- passing functions as arguments - simple lambdas. Object oriented programming in Kotlin - Classes and Objects Constructors - Visibility modifiers - Subclasses and Inheritance Interfaces - Data classes - Singleton class Pairs- Triples. , Introduction to Android Architecture: History - Features and Android Architecture Android SDK Tools - Application Components - User Interface Design - Views - View Groups Layouts - Event Handling Listeners Adapters Menus - Action Bars Android Localization. , Intents and Broadcasts: Intent Using intents to launch Activities, Explicitly starting new Activity, Implicit Intents, Passing data to Intents, Getting results from Activities, Native Actions, using Intent to dial a number or to send SMS. Broadcast Receivers Using Intent filters to service implicit Intents, Resolving Intent filters, finding and using Intents received within an Activity. Notifications Creating and Displaying notifications, Displaying Toasts. , Camera Playing audio/video - Media recording - Sensors - Listening to sensor readings Bluetooth - Android Communications GPS - Working with Location Manager, Working with Google Maps extensions - Maps via intent - Location based Services - Location Updates - Location Providers - Selecting a Location Provider - Finding Location. , Content Providers Uri - CRUD access Browser CallLog Contacts Media Store - Data Access and Storage - Shared P"
Chaitanya Bharathi Institute of Technology,22ADE01,DATA ANALYSIS AND VISUALIZATION,"Introduction to Numpy: Data types in Python - Fixed type arrays, creating arrays, array indexing, array slicing, reshaping arrays, array concatenation and splitting, Universal Functions, Aggregations, Broadcasting rules, Comparisons, Boolean Arrays, Masks Fancy Indexing, Fast Sorting using np.sort and np.argsort, partial sorting Creating Structured Arrays, Compound types and Record Arrays. , Introduction to Pandas: Series Object, Data Frame Object, Data Indexing and Selecting for Series and Data Frames, Universal Functions for Index Preservation, Index Alignment and Operations between Series and Data Frames, Handling missing data, operating on Null values, Hierarchical Indexing. , Combining Datasets: Concat, Append, Merge and Joins, Aggregation and Grouping, Pivot Tables, Vectorized String Operations, Working with Time Series, High-Performance functions - query() and eval() , Inferential Statistics - Normal distribution, Poisson distribution, Bernoulli distribution, z-score, p-score, One- tailed and two-tailed, Type 1 and Type-2 errors, Confidence interval, Correlation, Z-test vs T-test, F- distribution, Chi-square distribution, the chi-square test of independence, ANOVA, data mining, titanic survivors dataset analysis , Visualization with Matplotlib : Simple Line plots, Scatter plots, Visualizing errors, Density and Contour plots, Histograms, Binnings, Multiple subplots, Three-dimensional plotting with Matplotlib, Geographic data with Basemap, Visualization with Seaborn."
